user_id;user_name;number_tweets;friends_count;followers_count;created_at
210652568;carlosbaponce;2261;1021;204;"Mon Nov 01 00:04:55 +0000 2010"
2667490416;veronicaundurra;29158;2280;8523;"Mon Jul 21 23:37:33 +0000 2014"
2168624281;yanisc1;1414;96;37;"Fri Nov 01 15:25:56 +0000 2013"
246574332;desarmonica;2164;824;233;"Thu Feb 03 01:30:41 +0000 2011"
295975451;SergioCabelloL;22997;6130;6205;"Tue May 10 00:12:02 +0000 2011"
1370125106601717761;rgthffg;21;877;122;"Thu Mar 11 21:31:32 +0000 2021"
296784164;ElLLanoVentas;16;14631;18794;"Wed May 11 11:56:04 +0000 2011"
50508878;ProfCassia;1045;141;139;"Thu Jun 25 01:29:07 +0000 2009"
164121678;polindromes;11999;877;2315;"Thu Jul 08 02:51:11 +0000 2010"
1103730411228803073;Jjgg58344619;19024;898;491;"Thu Mar 07 18:53:31 +0000 2019"
1350853403593867267;elydam7;218;251;12;"Sun Jan 17 17:12:19 +0000 2021"
1396341560585953280;FuegoSinControl;8;75;30;"Sun May 23 05:45:58 +0000 2021"
126527762;huairavodelsur;21885;1879;1301;"Fri Mar 26 04:29:33 +0000 2010"
784488333216997380;marceAngV;26;320;8;"Fri Oct 07 20:19:28 +0000 2016"
2940297027;1993Hidalgoz;0;110;5;"Thu Dec 25 04:33:37 +0000 2014"
259890664;victorvelasn;331;619;678;"Wed Mar 02 20:17:48 +0000 2011"
723172250480967680;CGRojasD;2;512;1;"Thu Apr 21 15:31:15 +0000 2016"
1125477471623663616;LETI17_30;27422;739;920;"Mon May 06 19:08:34 +0000 2019"
1248694992819929089;CgmAsesorias;101;2002;299;"Fri Apr 10 19:31:14 +0000 2020"
1341919718123266054;venausanet;126;1122;49;"Thu Dec 24 01:33:01 +0000 2020"
740944123012714496;loren_spee;8559;8100;8022;"Thu Jun 09 16:30:19 +0000 2016"
1319037349125361668;andres43748720;432;3750;310;"Wed Oct 21 22:07:19 +0000 2020"
880482041636294658;EmiliaMontecino;11789;742;539;"Thu Jun 29 17:44:12 +0000 2017"
1416744578;Edgar17_Alber;3332;1076;66;"Thu May 09 23:56:27 +0000 2013"
1897046750;rmatamala2;2;8;8;"Mon Sep 23 11:36:47 +0000 2013"
57180233;mavillal;31592;2722;1366;"Wed Jul 15 23:58:28 +0000 2009"
227021484;Gemita1970;4448;609;783;"Wed Dec 15 18:10:10 +0000 2010"
1346489651520004101;IoVisioner;41;411;44;"Tue Jan 05 16:12:12 +0000 2021"
1353410174;brunofcordeiro;5;452;21;"Mon Apr 15 04:00:52 +0000 2013"
80387155;Minina_muack;89815;11629;10533;"Tue Oct 06 19:53:07 +0000 2009"
1179466659565834245;Progtopus_Fenix;56929;3829;3709;"Wed Oct 02 18:42:31 +0000 2019"
160404054;LaViudaDeBowie;50591;2780;3704;"Mon Jun 28 02:42:07 +0000 2010"
593040190;OlivaPamela;2;75;13;"Mon May 28 20:26:07 +0000 2012"
857009544651788290;RaulAndresBust1;0;55;16;"Tue Apr 25 23:12:52 +0000 2017"
172630171;GhostNordor;167;463;23;"Fri Jul 30 05:12:46 +0000 2010"
999990463896616961;nadia24barra7;76025;25255;29478;"Fri May 25 12:28:00 +0000 2018"
1350555759617191936;Rhondafuckmeha1;3;3389;161;"Sat Jan 16 21:29:24 +0000 2021"
1343642715674783745;AlejandroxCuri1;22;353;79;"Mon Dec 28 19:40:24 +0000 2020"
1353907603588456448;clau_pedreros;10211;4921;4432;"Tue Jan 26 03:29:13 +0000 2021"
1298344739083816961;Joseant46644742;13321;566;65;"Tue Aug 25 19:42:38 +0000 2020"
836734259796770819;nileugim62;0;69;3;"Wed Mar 01 00:26:08 +0000 2017"
2418149262;Saenziturriaga;264;168;50;"Sat Mar 29 23:58:57 +0000 2014"
1193957034833694720;ANDRESROJASFLO5;14903;2245;2232;"Mon Nov 11 18:22:36 +0000 2019"
1383949143350022150;Perversaobsesi8;7;147;402;"Mon Apr 19 01:04:38 +0000 2021"
85122429;lizbelx;7;164;47;"Sun Oct 25 17:17:02 +0000 2009"
66154775;meli_suee;44010;872;546;"Sun Aug 16 17:39:47 +0000 2009"
110269727;Caami243;5418;851;426;"Sun Jan 31 23:53:32 +0000 2010"
48781941;mfranbello;5766;1988;1402;"Fri Jun 19 18:16:59 +0000 2009"
961370222;natisepulveda93;453;125;97;"Tue Nov 20 22:59:36 +0000 2012"
1352339638850039810;SrCristianismo;829;834;962;"Thu Jan 21 19:38:01 +0000 2021"
714581840;OneMoli;12177;546;512;"Tue Jul 24 16:47:29 +0000 2012"
2483122313;fasb12;84009;1375;1529;"Mon Apr 14 02:52:44 +0000 2014"
2925419350;ssaludlosrios;10581;20015;25527;"Tue Dec 16 17:43:49 +0000 2014"
1203812145802153985;YarenSadogluCL;34303;810;730;"Sun Dec 08 23:03:26 +0000 2019"
929056669136572417;Alyona1208;15814;8465;8107;"Fri Nov 10 18:42:25 +0000 2017"
118704988;mfuentesf;1334;159;89;"Mon Mar 01 14:20:55 +0000 2010"
846383407907012608;cosplay_spidey;89;804;97;"Mon Mar 27 15:28:24 +0000 2017"
1576006886;Emmaxesspe;8;44;4;"Sun Jul 07 20:39:59 +0000 2013"
169188505;ClauValdesMunoz;9821;2311;841;"Wed Jul 21 19:19:03 +0000 2010"
1179743779856814080;NegroLuchoStgo;2725;4872;2371;"Thu Oct 03 13:03:42 +0000 2019"
159915331;betoencina;2119;3699;263;"Sat Jun 26 17:20:25 +0000 2010"
1389075311711735809;DAS88997332;186;377;20;"Mon May 03 04:32:29 +0000 2021"
101454811;marcelo_syd;164;597;176;"Sun Jan 03 11:00:58 +0000 2010"
1326083270019178497;YasinHo63751588;3;43;3;"Tue Nov 10 08:44:42 +0000 2020"
926976550230265856;cloycita;1;3;2;"Sun Nov 05 00:56:46 +0000 2017"
849250616;rikard2020;11556;3688;908;"Thu Sep 27 13:21:18 +0000 2012"
1385880728320282627;AmandaM40135678;1;234;25;"Sat Apr 24 08:58:30 +0000 2021"
120284485;sochifico;972;657;1370;"Sat Mar 06 00:40:33 +0000 2010"
100777866;JohannaVega;1173;636;250;"Thu Dec 31 14:33:01 +0000 2009"
915922144734973952;mmaa76784107;492;2028;1067;"Thu Oct 05 12:50:31 +0000 2017"
1341030297706618883;redata_team;13;447;430;"Mon Dec 21 14:38:43 +0000 2020"
3197930505;JotapHernandez;6102;611;533;"Thu Apr 23 13:17:41 +0000 2015"
1162734670896914432;Alwarrior2;6923;1606;569;"Sat Aug 17 14:35:36 +0000 2019"
1188885661002223617;para_ong;13;85;24;"Mon Oct 28 18:30:19 +0000 2019"
869570377843965952;Jooocaro;9353;212;300;"Tue May 30 15:05:08 +0000 2017"
32395115;keilina;7462;1733;1576;"Fri Apr 17 13:03:33 +0000 2009"
528979419;mmardoro;12849;3560;1621;"Mon Mar 19 00:49:02 +0000 2012"
1388877798367014913;Melissa03022970;427;832;761;"Sun May 02 15:27:45 +0000 2021"
419605862;dhcamus;22856;3582;186;"Wed Nov 23 15:19:25 +0000 2011"
1247281113539772416;thelight3070;2649;4779;3179;"Mon Apr 06 21:53:03 +0000 2020"
16834150;apaves;8917;1211;734;"Sat Oct 18 01:46:46 +0000 2008"
348191029;Andreitagsilv;168;273;59;"Thu Aug 04 01:09:57 +0000 2011"
396088518;sgonzalezsoto;392;785;806;"Sat Oct 22 18:37:54 +0000 2011"
2252506099;SolinteriorInfo;54;1744;431;"Wed Dec 18 20:25:21 +0000 2013"
168530092;Citation_Dhamma;90042;4109;18296;"Mon Jul 19 16:24:49 +0000 2010"
305322644;OdaniePinto;102394;3430;4778;"Thu May 26 00:58:52 +0000 2011"
121443509;Gerittaa;7;96;44;"Tue Mar 09 14:25:36 +0000 2010"
40731257;urtubiacst;73869;2468;3054;"Sun May 17 20:35:07 +0000 2009"
129832920;nachosepulveda;1852;919;255;"Mon Apr 05 15:10:28 +0000 2010"
1093877652;cesar44604713;4;9;2;"Wed Jan 16 02:32:22 +0000 2013"
1373720827460517892;CopaBioChile;88;355;186;"Sun Mar 21 19:39:15 +0000 2021"
1283100871799246858;badalonadsi;851;3040;519;"Tue Jul 14 18:08:01 +0000 2020"
2241334196;SofaandLeather;189;1576;479;"Wed Dec 11 20:38:50 +0000 2013"
1321460333404393474;fotografiajro;17;54;5;"Wed Oct 28 14:34:44 +0000 2020"
1447951322;TeamOjoCritico;22011;8819;12730;"Wed May 22 04:27:04 +0000 2013"
1691560746;rocardocg;3;19;5;"Thu Aug 22 17:04:48 +0000 2013"
1244722849576820738;crisgood13;1409;2264;1066;"Mon Mar 30 20:27:30 +0000 2020"
477185744;Andre_guzmanB;133;112;76;"Sat Jan 28 22:53:45 +0000 2012"
716446148110757889;andres_munoza;22265;790;1051;"Sun Apr 03 02:04:07 +0000 2016"
92544343;Vivi_PA;28714;18305;18425;"Wed Nov 25 15:24:02 +0000 2009"
1149756787287101450;IvannaMonserr13;563;1115;492;"Fri Jul 12 19:05:54 +0000 2019"
1321908167274565632;Sourdough_derg;6264;556;38;"Thu Oct 29 20:14:12 +0000 2020"
38971776;AmandaChampaign;80;271;60;"Sun May 10 01:48:05 +0000 2009"
135018702;Aramil_Liadem;382;452;56;"Tue Apr 20 03:22:28 +0000 2010"
98678127;Klubbex;7144;654;194;"Tue Dec 22 17:16:38 +0000 2009"
702287730114318336;CeciMancini91;603;151;19;"Wed Feb 24 00:23:37 +0000 2016"
219630975;Chilquinta600;93718;48429;105856;"Thu Nov 25 12:10:13 +0000 2010"
59065080;PablooAlmonacid;5563;597;528;"Wed Jul 22 07:22:56 +0000 2009"
1246509191956770819;ElenaVe87403133;5;41;5;"Sat Apr 04 18:45:43 +0000 2020"
2444240941;martindelpuert;38274;10677;16661;"Mon Apr 14 17:06:07 +0000 2014"
1059411495967174657;YBombera;7;61;14;"Mon Nov 05 11:45:58 +0000 2018"
1309737469550698496;0324Marta;27768;7315;7887;"Sat Sep 26 06:12:12 +0000 2020"
624718296;queanimala_net;9700;22989;20852;"Mon Jul 02 12:45:33 +0000 2012"
1176708435003498497;jotape04009284;19957;3899;3334;"Wed Sep 25 04:02:27 +0000 2019"
120946897;maseba77;1423;3418;854;"Mon Mar 08 02:29:41 +0000 2010"
2853957238;chrisgerard_s;2;11;20;"Fri Oct 31 22:40:49 +0000 2014"
122058035;koke_NoOficial;51748;8031;11410;"Thu Mar 11 13:09:33 +0000 2010"
58899916;derechosdigital;36896;1310;54331;"Tue Jul 21 19:53:51 +0000 2009"
2450626628;PressAbroadES;731;1769;350;"Fri Apr 18 01:01:13 +0000 2014"
2961452883;SvSavelasquez;506;432;95;"Mon Jan 05 04:19:53 +0000 2015"
1262879017893593090;Wilfred27039458;1;154;6;"Tue May 19 22:53:28 +0000 2020"
1185620082191405058;crivasanc;2;941;30;"Sat Oct 19 18:14:27 +0000 2019"
190931533;Byroncardenas;31;40;21;"Wed Sep 15 05:33:13 +0000 2010"
1032349222761324544;veggymilk;4;961;71;"Wed Aug 22 19:30:09 +0000 2018"
60382062;dmansuyhuerta;12468;547;15739;"Sun Jul 26 19:55:49 +0000 2009"
203686821;Contimasque;136655;3188;3280;"Sat Oct 16 21:39:13 +0000 2010"
836237326187560960;Educanal_es;1500;14738;13679;"Mon Feb 27 15:31:29 +0000 2017"
3254945239;loca_dro;151628;2011;1490;"Wed Jun 24 19:53:42 +0000 2015"
1233454618379792384;menchaalmendra;535;1247;200;"Fri Feb 28 18:11:43 +0000 2020"
830705222;LucaRossi369;52762;135440;142386;"Tue Sep 18 09:43:26 +0000 2012"
56705609;vzlahosting;14461;9104;33057;"Tue Jul 14 14:21:28 +0000 2009"
1285622360167587840;mar_coslopez;7;2310;1471;"Tue Jul 21 17:21:48 +0000 2020"
2282660214;guiaiquique;51;543;145;"Wed Jan 08 21:56:58 +0000 2014"
1267999443221127173;ConstanzaMuozS3;0;1654;97;"Wed Jun 03 02:00:08 +0000 2020"
161815601;elrincondepola;488;794;133;"Thu Jul 01 21:25:50 +0000 2010"
106734937;scarina1205;436;366;232;"Wed Jan 20 14:47:35 +0000 2010"
95429682;WixFashion;272;450;575;"Tue Dec 08 14:23:50 +0000 2009"
1198216498751377408;paladinfakenews;6039;900;151;"Sat Nov 23 12:27:48 +0000 2019"
73540506;Gina_Carozzi;4326;1664;1518;"Sat Sep 12 01:42:33 +0000 2009"
930431296383447040;j_acostam;1627;707;230;"Tue Nov 14 13:44:42 +0000 2017"
1262780107963449344;rx791m9XwsctLBa;424;448;558;"Tue May 19 16:20:32 +0000 2020"
981131972;cacohueco;1;62;16;"Fri Nov 30 20:03:06 +0000 2012"
563872908;OraYReflexiona;8404;13884;1285850;"Thu Apr 26 15:01:25 +0000 2012"
2742374360;ChampionsLnet;54316;34770;101048;"Mon Aug 18 16:19:00 +0000 2014"
1395342193859104769;rulesofficial_3;0;114;39;"Thu May 20 11:35:02 +0000 2021"
429487160;4rielardo;709;546;220;"Tue Dec 06 01:21:48 +0000 2011"
2162149978;mingusiano;12299;390;322;"Thu Oct 31 17:53:35 +0000 2013"
314024156;MiMejorFrase;348;4644;29969;"Thu Jun 09 15:56:25 +0000 2011"
905190107006853122;ChefJahed;154;2156;450;"Tue Sep 05 22:05:13 +0000 2017"
533307188;Yoprotejo;2008;1914;2468;"Thu Mar 22 17:09:00 +0000 2012"
3046958336;danyperez_13;32;143;24;"Fri Feb 27 15:48:32 +0000 2015"
90748242;camianisz;28521;7622;14626;"Tue Nov 17 23:30:41 +0000 2009"
120862102;pschaulsohn;72517;3920;5525;"Sun Mar 07 20:10:32 +0000 2010"
326416579;MAGaeteICA;1204;378;169;"Wed Jun 29 21:52:00 +0000 2011"
96346296;sergitex;323;931;118;"Sat Dec 12 13:51:59 +0000 2009"
108731979;gfalchetti;4474;1259;2499;"Tue Jan 26 22:06:54 +0000 2010"
1661248026;NicoCohn;4361;1068;395;"Sun Aug 11 00:43:42 +0000 2013"
367520887;red5ska;51068;1950;2938;"Sun Sep 04 03:16:38 +0000 2011"
123224111;ConySchon;3746;3851;25556;"Mon Mar 15 11:48:46 +0000 2010"
118857325;loretoscheel;23;120;28;"Mon Mar 01 23:19:16 +0000 2010"
505253931;Fabianxshine;9644;1682;470;"Mon Feb 27 01:36:27 +0000 2012"
846137977956904961;Diputado2021;43475;4890;3558;"Sun Mar 26 23:13:09 +0000 2017"
322145927;rebeccarudolf;3247;1519;2526;"Wed Jun 22 18:13:32 +0000 2011"
1085968682;cplasticachileg;16;73;7;"Sun Jan 13 12:31:56 +0000 2013"
41990695;Renacuajito;163906;4011;3056;"Sat May 23 06:59:52 +0000 2009"
1004923346012786689;Elena_19Abril;109992;2264;2646;"Fri Jun 08 03:09:31 +0000 2018"
21937183;mavi_cortes;5271;285;118;"Wed Feb 25 23:41:05 +0000 2009"
562016005;puertodealmeria;9853;5390;5016;"Tue Apr 24 13:16:13 +0000 2012"
2705047694;izquierda_crist;1832;74;2143;"Sun Aug 03 22:25:10 +0000 2014"
76976229;JuanMunozHevia;29393;4970;2362;"Thu Sep 24 16:14:34 +0000 2009"
382926030;pa_sobarzo;271;44;31;"Fri Sep 30 23:16:25 +0000 2011"
328366025;sindicatobice;4197;583;2591;"Sun Jul 03 07:01:20 +0000 2011"
2488838546;Karytoh_Isrrael;4299;287;37;"Sat May 10 21:42:16 +0000 2014"
1320799484494946306;ponchodulce1;403;442;160;"Mon Oct 26 18:48:50 +0000 2020"
1375331551500722178;asintomatico_el;41;147;16;"Fri Mar 26 06:19:34 +0000 2021"
3345790023;narod_detektiv;10274;3810;2033;"Thu Jun 25 19:12:02 +0000 2015"
177934839;pumbalalata;66951;357;2333;"Fri Aug 13 12:54:17 +0000 2010"
733857994463686656;DaisyParraCL;19785;69510;86913;"Sat May 21 03:12:35 +0000 2016"
102785040;czar_klibar;125;1360;298;"Thu Jan 07 20:42:18 +0000 2010"
1359885749550805002;noravil94386563;184;423;174;"Thu Feb 11 15:24:07 +0000 2021"
406515147;carrenobalboa;878;153;152;"Sun Nov 06 20:24:08 +0000 2011"
3238768397;plane_site;5136;2127;2491;"Wed May 06 11:34:02 +0000 2015"
2168310042;Xoraky;89987;2248;2787;"Fri Nov 01 11:53:12 +0000 2013"
1227352638725017600;Avifaunachilena;107;812;501;"Tue Feb 11 22:04:14 +0000 2020"
383322039;DaniLopezLv;36062;2072;8625;"Sat Oct 01 17:30:08 +0000 2011"
317647193;Diego_zuleta;425;914;240;"Wed Jun 15 07:47:52 +0000 2011"
1381452884395626501;isabelsubercas;0;122;4;"Mon Apr 12 03:43:40 +0000 2021"
158764152;fele_espinoza;4788;518;277;"Wed Jun 23 15:13:34 +0000 2010"
47612210;Zephyrpanthur;2490;3303;495;"Tue Jun 16 12:33:10 +0000 2009"
579378990;CasaBabylonCl;212;1016;542;"Sun May 13 21:24:09 +0000 2012"
1391073718017855496;VctorVe44655755;5123;1705;603;"Sat May 08 16:53:36 +0000 2021"
131312092;Javidramaqueen;97075;5882;9589;"Fri Apr 09 22:36:00 +0000 2010"
727994080278548480;JGRIZII;94;151;27;"Wed May 04 22:51:29 +0000 2016"
1233422696450592769;ALEJAND80404828;779;620;202;"Fri Feb 28 16:05:33 +0000 2020"
1188450199636709376;juguitodeodio1;44242;7297;8801;"Sun Oct 27 13:39:58 +0000 2019"
360977699;mendez_juanjose;3483;1225;1160;"Wed Aug 24 01:56:55 +0000 2011"
1186600491536601088;Macaren76689776;9;95;12;"Tue Oct 22 11:09:46 +0000 2019"
1145506508001677315;4ndr3412;24365;2958;2105;"Mon Jul 01 01:36:48 +0000 2019"
1030964571979345921;Soniaverdejo6;0;1;0;"Sat Aug 18 23:48:03 +0000 2018"
1264723339626582017;JorgeAr47997812;7433;4336;1304;"Mon May 25 01:02:14 +0000 2020"
1335187933666611200;ab_hogado;421;742;275;"Sat Dec 05 11:43:16 +0000 2020"
128338414;Jenaguar;106;1987;557;"Wed Mar 31 20:54:48 +0000 2010"
18982419;LeamPeaceFest;1510;1505;2665;"Wed Jan 14 16:46:17 +0000 2009"
2366049138;P_ConstituyenT;2527;7521;6940;"Fri Feb 28 19:53:53 +0000 2014"
2922876011;trainfesrehab;549;4976;578;"Mon Dec 15 13:34:18 +0000 2014"
791770971061575680;maximo_marshall;354;4634;2546;"Thu Oct 27 22:38:04 +0000 2016"
818511629482659840;disenos_guaras1;338;2013;219;"Mon Jan 09 17:35:54 +0000 2017"
108497377;victor221986;6969;745;561;"Tue Jan 26 03:42:31 +0000 2010"
1325682492;SukyoMahikariPe;0;116;116;"Wed Apr 03 23:48:44 +0000 2013"
2744060218;m4rcelitos;9893;985;1964;"Sat Aug 16 01:08:31 +0000 2014"
1131589504484216832;Marcelo8740;6063;3002;2550;"Thu May 23 15:55:36 +0000 2019"
59170822;PolaVasquezW;2856;897;478;"Wed Jul 22 16:27:30 +0000 2009"
1266550437618102273;FabianR_C;10;165;3;"Sat May 30 02:02:32 +0000 2020"
93728729;Activistacultur;101552;4610;3121;"Mon Nov 30 22:48:01 +0000 2009"
755808889;blagosp;721;369;59;"Mon Aug 13 20:46:34 +0000 2012"
713152947434074112;Reyli_Yahir;24;256;40;"Thu Mar 24 23:58:07 +0000 2016"
195420384;Aleutico;52664;1004;1023;"Sun Sep 26 17:19:50 +0000 2010"
440762151;tomasjordanD;23498;2980;5642;"Mon Dec 19 11:35:57 +0000 2011"
581602045;Jabeesonline;808;282;238;"Wed May 16 07:06:41 +0000 2012"
178919568;Jose_Bladimir;22419;2180;2680;"Mon Aug 16 01:28:02 +0000 2010"
118256534;fabianosvaldo;54;263;36;"Sun Feb 28 02:57:10 +0000 2010"
289927049;acolmenaresv;8958;924;193;"Fri Apr 29 13:15:12 +0000 2011"
1295902723469185025;egoldstn;28;311;126;"Wed Aug 19 01:58:19 +0000 2020"
1391831824100433923;carecabecors;338;921;201;"Mon May 10 19:05:59 +0000 2021"
843105423695798272;KankaweValdivia;48;2198;355;"Sat Mar 18 14:22:51 +0000 2017"
1146558537314779139;Lusaco0;79576;2650;2698;"Wed Jul 03 23:17:12 +0000 2019"
1058715848960077824;BostonCaira;22212;4001;584;"Sat Nov 03 13:41:43 +0000 2018"
105876538;Memo_Ortiz;1014;64;34;"Sun Jan 17 20:01:12 +0000 2010"
1195527330258653184;CChappuzeau;4492;7377;7124;"Sat Nov 16 02:21:54 +0000 2019"
1280556121644847105;OLIVERTechnolo1;92;3833;171;"Tue Jul 07 17:35:52 +0000 2020"
122150476;cherdelapobla;72485;8740;10597;"Thu Mar 11 19:22:28 +0000 2010"
240651078;cesveilea;915;213;140;"Thu Jan 20 12:21:59 +0000 2011"
1032968123643834374;PTIOvino;438;317;316;"Fri Aug 24 12:29:27 +0000 2018"
3249811597;ind_band;2808;10473;6367;"Fri Jun 19 12:52:09 +0000 2015"
921015165394485248;Didirididu;2858;1533;818;"Thu Oct 19 14:08:21 +0000 2017"
118391074;Conde1976;33099;1230;1140;"Sun Feb 28 14:47:33 +0000 2010"
1162190002664742913;Deivid12580;835;875;56;"Fri Aug 16 02:31:12 +0000 2019"
1320956457064550401;EdoFernandez21;81;836;477;"Tue Oct 27 05:12:41 +0000 2020"
1078295931039203328;DirectorServiu3;2278;178;279;"Thu Dec 27 14:25:58 +0000 2018"
32720067;Rodrigokine;135;150;55;"Sat Apr 18 01:44:01 +0000 2009"
2187521599;borismarcel3;2238;257;208;"Mon Nov 11 02:11:09 +0000 2013"
120521578;juliodazap;196;470;59;"Sat Mar 06 17:56:44 +0000 2010"
84713017;RobertoCares;735;163;20;"Fri Oct 23 23:04:47 +0000 2009"
268320359;pvicunai;2120;391;273;"Fri Mar 18 14:50:29 +0000 2011"
1216902078;Navarrete001;42371;1872;1976;"Mon Feb 25 00:51:36 +0000 2013"
728040844675141633;Rmalvials1987;229;345;8;"Thu May 05 01:57:18 +0000 2016"
782692776848658432;_AlanRG;288;1213;120;"Sun Oct 02 21:24:34 +0000 2016"
1044392055710134272;andressantanaCL;693;300;324;"Tue Sep 25 01:04:04 +0000 2018"
913158218230222849;ViajexChile1;1327;1603;939;"Wed Sep 27 21:47:39 +0000 2017"
278320830;pelumbra;182;220;46;"Thu Apr 07 01:50:33 +0000 2011"
733277444;jastorey;67942;13532;12353;"Thu Aug 02 18:00:54 +0000 2012"
1248952327085711361;JulioEDiazZ1;27;1122;355;"Sat Apr 11 12:33:56 +0000 2020"
2814018584;mpazpena;43;95;61;"Wed Sep 17 01:56:09 +0000 2014"
2788353297;bagabundomusic;124;1865;402;"Sun Sep 28 02:45:51 +0000 2014"
1320723811474526208;emcl_eu;16;1608;333;"Mon Oct 26 13:48:03 +0000 2020"
1154816927652388865;Snowbrother4;0;11;5;"Fri Jul 26 18:13:05 +0000 2019"
4833691834;Ricardo60531506;5;25;7;"Fri Jan 22 00:10:00 +0000 2016"
1323006654015852548;JohnFra22154903;11;3964;1141;"Sun Nov 01 20:59:13 +0000 2020"
352411639;Cacerolachilena;61927;9730;22904;"Wed Aug 10 15:48:57 +0000 2011"
917784188;CreaFuturoChile;141;1625;618;"Wed Oct 31 22:27:44 +0000 2012"
1137566497830768647;Luciaa02404;158;598;210;"Sun Jun 09 03:46:02 +0000 2019"
64423811;MNHNcl;34322;26491;38146;"Mon Aug 10 15:02:52 +0000 2009"
1278716931302817792;AyushKa97747365;283;42;16;"Thu Jul 02 15:48:04 +0000 2020"
720417716969029632;fromda5thflo;10699;604;463;"Thu Apr 14 01:05:43 +0000 2016"
1322524372272373763;Edou_101;4417;356;165;"Sat Oct 31 13:02:44 +0000 2020"
169248281;Marcelacarrizo;115;559;158;"Wed Jul 21 22:17:29 +0000 2010"
1354299011906285568;Vianeeva;103;804;569;"Wed Jan 27 05:23:56 +0000 2021"
418821206;hessayon1;4281;1203;507;"Tue Nov 22 16:25:41 +0000 2011"
1320191266785775616;AndrsAravenaMi6;4;638;47;"Sun Oct 25 02:32:29 +0000 2020"
613765270;BoulesLB;107;120;202;"Wed Jun 20 21:12:21 +0000 2012"
2225682799;AntojeriaChile;2611;1589;982;"Sun Dec 01 22:32:37 +0000 2013"
971388008;JDHoran55;29;755;181;"Mon Nov 26 05:40:08 +0000 2012"
62364303;MiguedelaC;2800;1170;668;"Sun Aug 02 22:17:41 +0000 2009"
1373113485601685508;VinaSanNicolas;100;163;133;"Sat Mar 20 03:25:49 +0000 2021"
84456064;arturocamilo;255;617;110;"Thu Oct 22 23:51:30 +0000 2009"
837780680083922944;solteroqsrperu;667;4741;2653;"Fri Mar 03 21:44:14 +0000 2017"
1214256385;SRypunto;47;111;11;"Sun Feb 24 02:25:39 +0000 2013"
1168979631069958145;BlancoHeizmann;165;951;373;"Tue Sep 03 20:10:49 +0000 2019"
299455932;vanevidals;17935;424;493;"Mon May 16 03:37:23 +0000 2011"
1396859249314119680;juan_meruvia;9;178;21;"Mon May 24 16:03:03 +0000 2021"
1323368465231679488;lord_yomite;129;613;69;"Mon Nov 02 20:57:02 +0000 2020"
1264136601476698112;sengeto_pd;848;3553;3558;"Sat May 23 10:12:09 +0000 2020"
1346148339344158732;BorisRoitmanF;7181;4098;2675;"Mon Jan 04 17:36:35 +0000 2021"
873954839449001984;kjwsult;436;2912;265;"Sun Jun 11 17:27:25 +0000 2017"
853569658871574528;patrici35952304;4;75;11;"Sun Apr 16 11:24:00 +0000 2017"
331684184;loancid2010;14;542;43;"Fri Jul 08 15:22:45 +0000 2011"
1268636673929367560;Rossy__v57;282;495;87;"Thu Jun 04 20:12:19 +0000 2020"
362154026;_cnmntrcl;20140;935;915;"Thu Aug 25 23:06:47 +0000 2011"
171992485;araucaniacuenta;50498;1765;7339;"Wed Jul 28 17:21:19 +0000 2010"
124609220;pabloarrow;50399;2930;1977;"Sat Mar 20 00:10:26 +0000 2010"
211052603;oroduba;130;318;129;"Tue Nov 02 04:55:19 +0000 2010"
1247217352208519171;IvermectinaH;5948;966;1112;"Mon Apr 06 17:39:45 +0000 2020"
1396121264301948934;EIApatrida;36;424;179;"Sat May 22 15:10:35 +0000 2021"
3996175096;ContardoMaida;2672;6450;6965;"Mon Oct 19 17:48:29 +0000 2015"
2481473389;pieritapiazze;10569;984;1070;"Wed May 07 05:38:21 +0000 2014"
308469939;omacecilia;23507;10821;10226;"Tue May 31 13:30:22 +0000 2011"
518495430;Juanxoli;74;211;15;"Thu Mar 08 13:30:54 +0000 2012"
103411097;DURRANND;3257;4780;888;"Sat Jan 09 23:15:50 +0000 2010"
726228204;ShoroAmpon;421;343;456;"Mon Jul 30 15:01:03 +0000 2012"
3306707872;EducacionUsach;2785;787;1735;"Tue Jun 02 14:18:11 +0000 2015"
271902387;hmacedo91;155;70;17;"Fri Mar 25 12:09:27 +0000 2011"
45634500;Pao_Tuitera;3539;5223;24787;"Mon Jun 08 18:37:05 +0000 2009"
342436827;XIEmusic;3681;1599;4681;"Tue Jul 26 00:52:56 +0000 2011"
1326499363263291393;don_gregorios92;97;341;32;"Wed Nov 11 12:18:04 +0000 2020"
466948681;JLavados;6707;1121;855;"Tue Jan 17 23:42:18 +0000 2012"
702146116033314816;imaleeb;2;106;198;"Tue Feb 23 15:00:54 +0000 2016"
21852767;gonzalopavon;36881;1521;9549;"Wed Feb 25 10:23:11 +0000 2009"
3395471363;astrojor;1153;455;1012;"Thu Jul 30 12:17:52 +0000 2015"
758341167847239681;Walter77706087;0;84;10;"Wed Jul 27 16:39:58 +0000 2016"
3719218823;ianmartinson236;578;13341;27130;"Sun Sep 20 16:11:11 +0000 2015"
908114550;projome;495;360;91;"Sat Oct 27 13:29:38 +0000 2012"
1338863397366972418;rxcarzx;17;140;13;"Tue Dec 15 15:08:14 +0000 2020"
3189040986;pfarellano;2219;1390;120;"Fri May 08 19:37:58 +0000 2015"
100021783;sebsalazar;52432;3019;1673;"Mon Dec 28 19:01:11 +0000 2009"
